country,year_month,arrivals,year,jet_fuel_usd_per_gallon,gdp_per_capita,log_arrivals,log_arrivals_diff,arrival_trend,is_covid_period
Indonesia,2008-04-01,161639,2008,3.3475,2124.55483920618,11.993120732585794,-0.0416237072252734,Moderate decline,False
Indonesia,2008-05-01,162199,2008,3.6986,2124.55483920618,11.99657925541633,0.0034585228305363,Stable,False
Indonesia,2008-06-01,189121,2008,3.87125,2124.55483920618,12.150142300833943,0.1535630454176146,Growth,False
Indonesia,2008-07-01,180705,2008,3.95825,2124.55483920618,12.104621146369064,-0.0455211544648825,Moderate decline,False
Indonesia,2008-08-01,187969,2008,3.3259999999999996,2124.55483920618,12.144032334598618,0.0394111882295558,Growth,False
Indonesia,2008-09-01,183651,2008,3.411,2124.55483920618,12.120792496373202,-0.0232398382254164,Moderate decline,False
Indonesia,2008-10-01,168158,2008,2.365,2124.55483920618,12.032659292605226,-0.0881332037679758,Moderate decline,False
Indonesia,2008-11-01,159394,2008,1.8735,2124.55483920618,11.979134403475475,-0.0535248891297488,Moderate decline,False
Indonesia,2008-12-01,183634,2008,1.38175,2124.55483920618,12.120699925209053,0.1415655217335754,Growth,False
Indonesia,2009-01-01,147418,2009,1.4424,2218.48541852977,11.901027367971018,-0.2196725572380344,High decline,False
Indonesia,2009-02-01,136347,2009,1.25475,2218.48541852977,11.822958385831464,-0.0780689821395554,Moderate decline,False
Indonesia,2009-03-01,166545,2009,1.2605,2218.48541852977,12.023020822156475,0.2000624363250125,Growth,False
Indonesia,2009-04-01,167220,2009,1.38275,2218.48541852977,12.02706558970405,0.0040447675475743,Stable,False
Indonesia,2009-05-01,172816,2009,1.4614,2218.48541852977,12.059982723658257,0.0329171339542053,Growth,False
Indonesia,2009-06-01,204891,2009,1.80425,2218.48541852977,12.230233409397009,0.170250685738754,Growth,False
Indonesia,2009-07-01,199391,2009,1.7222000000000002,2218.48541852977,12.203023000085023,-0.0272104093119853,Moderate decline,False
Indonesia,2009-08-01,202829,2009,1.88975,2218.48541852977,12.220118538503534,0.0170955384185109,Stable,False
Indonesia,2009-09-01,192745,2009,1.75275,2218.48541852977,12.169123350751896,-0.0509951877516385,Moderate decline,False
Indonesia,2009-10-01,197032,2009,1.9170000000000005,2218.48541852977,12.191121431076962,0.0219980803250656,Growth,False
Indonesia,2009-11-01,194824,2009,1.984,2218.48541852977,12.179851865887091,-0.0112695651898704,Stable,False
Indonesia,2009-12-01,231400,2009,1.9605,2218.48541852977,12.351903093741711,0.172051227854622,Growth,False
Indonesia,2010-01-01,189853,2010,2.0544,3065.68348377765,12.154005367484006,-0.1978977262577075,High decline,False
Indonesia,2010-02-01,178561,2010,1.9915,3065.68348377765,12.092685558517823,-0.0613198089661821,Moderate decline,False
Indonesia,2010-03-01,213416,2010,2.10025,3065.68348377765,12.27099859160901,0.1783130330911859,Growth,False
Indonesia,2010-04-01,206821,2010,2.2306,3065.68348377765,12.239608963849603,-0.0313896277594043,Moderate decline,False
Indonesia,2010-05-01,224962,2010,2.063,3065.68348377765,12.323686778034334,0.0840778141847291,Growth,False
Indonesia,2010-06-01,263831,2010,2.05825,3065.68348377765,12.483064025628837,0.1593772475945005,Growth,False
Indonesia,2010-07-01,254470,2010,2.0208,3065.68348377765,12.446938229832,-0.0361257957968348,Moderate decline,False
Indonesia,2010-08-01,232842,2010,2.08825,3065.68348377765,12.3581153909382,-0.088822838893801,Moderate decline,False
Indonesia,2010-09-01,239771,2010,2.092,3065.68348377765,12.387439580150671,0.0293241892124722,Growth,False
Indonesia,2010-10-01,248815,2010,2.2364,3065.68348377765,12.424464927418898,0.0370253472682264,Growth,False
Indonesia,2010-11-01,231656,2010,2.3209999999999997,3065.68348377765,12.353008791653332,-0.0714561357655654,Moderate decline,False
Indonesia,2010-12-01,276477,2010,2.444,3065.68348377765,12.529882913844514,0.1768741221911813,Growth,False
Indonesia,2011-01-01,235972,2011,2.61475,3579.46442466152,12.371468432901189,-0.1584144809433265,High decline,False
Indonesia,2011-02-01,220549,2011,2.832,3579.46442466152,12.30387517140356,-0.0675932614976275,Moderate decline,False
Indonesia,2011-03-01,252654,2011,3.117,3579.46442466152,12.43977624277363,0.1359010713700712,Growth,False
Indonesia,2011-04-01,245463,2011,3.2442,3579.46442466152,12.410901502027436,-0.0288747407461951,Moderate decline,False
Indonesia,2011-05-01,254322,2011,3.08225,3579.46442466152,12.446356459661972,0.0354549576345366,Growth,False
Indonesia,2011-06-01,302839,2011,3.0787500000000003,3579.46442466152,12.62095659013809,0.1746001304761169,Growth,False
Indonesia,2011-07-01,289582,2011,3.0956,3579.46442466152,12.576193782865882,-0.0447628072722068,Moderate decline,False
Indonesia,2011-08-01,278479,2011,2.99575,3579.46442466152,12.537097931556724,-0.0390958513091579,Moderate decline,False
Indonesia,2011-09-01,247205,2011,2.9684,3579.46442466152,12.417973230898337,-0.1191247006583875,High decline,False
Indonesia,2011-10-01,261947,2011,2.9625,3579.46442466152,12.4758974722035,0.0579242413051641,Growth,False
Indonesia,2011-11-01,259268,2011,3.0505,3579.46442466152,12.465617554732658,-0.010279917470843,Stable,False
Indonesia,2011-12-01,305269,2011,2.8868,3579.46442466152,12.628948634098114,0.1633310793654558,Growth,False
Indonesia,2012-01-01,266279,2012,3.0869999999999997,3632.27254030331,12.492299910262192,-0.1366487238359219,High decline,False
Indonesia,2012-02-01,258203,2012,3.19175,3632.27254030331,12.461501376227258,-0.0307985340349343,Moderate decline,False
Indonesia,2012-03-01,288242,2012,3.2552,3632.27254030331,12.571555684060128,0.1100543078328701,Growth,False
Indonesia,2012-04-01,270407,2012,3.2262500000000003,3632.27254030331,12.507683510389834,-0.063872173670294,Moderate decline,False
Indonesia,2012-05-01,276292,2012,3.01425,3632.27254030331,12.529213556456863,0.0215300460670295,Growth,False
Indonesia,2012-06-01,320113,2012,2.6968,3632.27254030331,12.67642933744195,0.1472157809850873,Growth,False
Indonesia,2012-07-01,284395,2012,2.88375,3632.27254030331,12.558119395884669,-0.1183099415572837,High decline,False
Indonesia,2012-08-01,288369,2012,3.1384,3632.27254030331,12.57199618901773,0.013876793133063,Stable,False
Indonesia,2012-09-01,272548,2012,3.19275,3632.27254030331,12.515570024362402,-0.0564261646553276,Moderate decline,False
Indonesia,2012-10-01,281309,2012,3.12975,3632.27254030331,12.547208988278264,0.0316389639158618,Growth,False
Indonesia,2012-11-01,276326,2012,2.966,3632.27254030331,12.529336607099596,-0.0178723811786678,Stable,False
Indonesia,2012-12-01,318413,2012,2.94125,3632.27254030331,12.671104561264606,0.1417679541650098,Growth,False
Indonesia,2013-01-01,264761,2013,3.0675,3566.60284506078,12.486582811231315,-0.1845217500332889,High decline,False
Indonesia,2013-02-01,253271,2013,3.229,3566.60284506078,12.44221534068691,-0.0443674705444063,Moderate decline,False
Indonesia,2013-03-01,304817,2013,2.9894000000000003,3566.60284506078,12.627466875517516,0.1852515348306056,Growth,False
Indonesia,2013-04-01,277282,2013,2.816,3566.60284506078,12.532790317848985,-0.0946765576685333,Moderate decline,False
Indonesia,2013-05-01,301488,2013,2.7242,3566.60284506078,12.616485493362273,0.0836951755132879,Growth,False
Indonesia,2013-06-01,344701,2013,2.7685,3566.60284506078,12.750432653574146,0.1339471602118749,Growth,False
Indonesia,2013-07-01,305275,2013,2.886,3566.60284506078,12.628968288701223,-0.1214643648729225,High decline,False
Indonesia,2013-08-01,351027,2013,2.9936,3566.60284506078,12.768618422566496,0.139650133865274,Growth,False
Indonesia,2013-09-01,312348,2013,2.944,3566.60284506078,12.65187322982774,-0.1167451927387563,High decline,False
Indonesia,2013-10-01,319934,2013,2.8815,3566.60284506078,12.675870003503451,0.0239967736757122,Growth,False
Indonesia,2013-11-01,308167,2013,2.8442,3566.60284506078,12.638397122806388,-0.0374728806970665,Moderate decline,False
Indonesia,2013-12-01,372597,2013,2.9535,3566.60284506078,12.82825268558742,0.1898555627810338,Growth,False
Indonesia,2014-01-01,305490,2014,2.9302,3441.06808464008,12.62967232383382,-0.1985803617535992,High decline,False
Indonesia,2014-02-01,297810,2014,2.969,3441.06808464008,12.604210978251878,-0.0254613455819434,Moderate decline,False
Indonesia,2014-03-01,326852,2014,2.89175,3441.06808464008,12.697262748036993,0.0930517697851147,Growth,False
Indonesia,2014-04-01,300568,2014,2.8905000000000003,3441.06808464008,12.61342929687526,-0.083833451161734,Moderate decline,False
Indonesia,2014-05-01,324298,2014,2.868,3441.06808464008,12.689418125147192,0.0759888282719334,Growth,False
Indonesia,2014-06-01,357812,2014,2.8835,3441.06808464008,12.787762987783909,0.0983448626367149,Growth,False
Indonesia,2014-07-01,314979,2014,2.8152500000000003,3441.06808464008,12.660261248918784,-0.1275017388651242,High decline,False
Indonesia,2014-08-01,307993,2014,2.8402000000000003,3441.06808464008,12.637832334424717,-0.0224289144940676,Moderate decline,False
Indonesia,2014-09-01,294342,2014,2.7425,3441.06808464008,12.592497635558102,-0.045334698866613,Moderate decline,False
Indonesia,2014-10-01,311396,2014,2.4758,3441.06808464008,12.648820693084376,0.0563230575262743,Growth,False
Indonesia,2014-11-01,285253,2014,2.2915,3441.06808464008,12.56113178475929,-0.0876889083250862,Moderate decline,False
Indonesia,2014-12-01,333114,2014,1.82425,3441.06808464008,12.716240052719154,0.1551082679598643,Growth,False
Indonesia,2015-01-01,258024,2015,1.5100000000000002,3288.22269725538,12.460807882833176,-0.2554321698859798,High decline,False
Indonesia,2015-02-01,238028,2015,1.757,3288.22269725538,12.380143592792562,-0.0806642900406124,Moderate decline,False
Indonesia,2015-03-01,279355,2015,1.63325,3288.22269725538,12.540238653420513,0.1600950606279489,Growth,False
Indonesia,2015-04-01,271819,2015,1.6655,3288.22269725538,12.512891682597411,-0.027346970823098,Moderate decline,False
Indonesia,2015-05-01,298532,2015,1.8374,3288.22269725538,12.606632408749064,0.0937407261516511,Growth,False
Indonesia,2015-06-01,324345,2015,1.73525,3288.22269725538,12.689563043076106,0.0829306343270417,Growth,False
Indonesia,2015-07-01,305283,2015,1.5608,3288.22269725538,12.6289944942378,-0.0605685488383063,Moderate decline,False
Indonesia,2015-08-01,318616,2015,1.38325,3288.22269725538,12.671741894908354,0.0427474006705548,Growth,False
Indonesia,2015-09-01,290259,2015,1.4,3288.22269725538,12.578528906831346,-0.093212988077008,Moderate decline,False
Indonesia,2015-10-01,298020,2015,1.3912,3288.22269725538,12.604915877329452,0.0263869704981054,Growth,False
Indonesia,2015-11-01,274868,2015,1.3305,3288.22269725538,12.524046261411833,-0.0808696159176207,Moderate decline,False
Indonesia,2015-12-01,331387,2015,1.10075,3288.22269725538,12.711042155685568,0.1869958942737355,Growth,False
Indonesia,2016-01-01,279840,2016,0.9456,3521.46943457574,12.541973290252429,-0.1690688654331378,High decline,False
Indonesia,2016-02-01,268355,2016,0.97225,3521.46943457574,12.500066009814477,-0.0419072804379521,Moderate decline,False
Indonesia,2016-03-01,304817,2016,1.071,3521.46943457574,12.627466875517516,0.1274008657030396,Growth,False
Indonesia,2016-04-01,289167,2016,1.1298,3521.46943457574,12.57475965487213,-0.0527072206453862,Moderate decline,False
Indonesia,2016-05-01,317242,2016,1.29225,3521.46943457574,12.66742016855262,0.0926605136804905,Growth,False
Indonesia,2016-06-01,325245,2016,1.38075,3521.46943457574,12.692334023466428,0.024913854913807,Growth,False
Indonesia,2016-07-01,327281,2016,1.2896,3521.46943457574,12.698574408086268,0.00624038461984,Stable,False
Indonesia,2016-08-01,332725,2016,1.284,3521.46943457574,12.715071601954756,0.0164971938684885,Stable,False
Indonesia,2016-09-01,310179,2016,1.325,3521.46943457574,12.644904829173758,-0.0701667727809987,Moderate decline,False
Indonesia,2016-10-01,319758,2016,1.45975,3521.46943457574,12.675319738674624,0.0304149095008678,Growth,False
Indonesia,2016-11-01,300660,2016,1.3515,3521.46943457574,12.613735337181826,-0.0615844014927997,Moderate decline,False
Indonesia,2016-12-01,365783,2016,1.4798,3521.46943457574,12.809795540376198,0.1960602031943725,Growth,False
Indonesia,2017-01-01,308766,2017,1.51575,3798.88326174526,12.640338987443966,-0.1694565529322318,High decline,False
Indonesia,2017-02-01,288658,2017,1.54125,3798.88326174526,12.572997875331072,-0.0673411121128939,Moderate decline,False
Indonesia,2017-03-01,339952,2017,1.4544,3798.88326174526,12.73655971015542,0.1635618348243479,Growth,False
Indonesia,2017-04-01,333326,2017,1.50975,3798.88326174526,12.71687626905416,-0.0196834411012591,Stable,False
Indonesia,2017-05-01,325385,2017,1.40925,3798.88326174526,12.692764375593322,-0.024111893460839,Moderate decline,False
Indonesia,2017-06-01,337912,2017,1.3116,3798.88326174526,12.730540785537316,0.0377764099439925,Growth,False
Indonesia,2017-07-01,340888,2017,1.40875,3798.88326174526,12.739309256567736,0.0087684710304198,Stable,False
Indonesia,2017-08-01,342408,2017,1.5335,3798.88326174526,12.74375828746276,0.0044490308950262,Stable,False
Indonesia,2017-09-01,327701,2017,1.7836,3798.88326174526,12.699856886253809,-0.0439014012089522,Moderate decline,False
Indonesia,2017-10-01,314548,2017,1.653,3798.88326174526,12.658891966688342,-0.0409649195654662,Moderate decline,False
Indonesia,2017-11-01,307334,2017,1.751,3798.88326174526,12.635690383065665,-0.0232015836226775,Moderate decline,False
Indonesia,2017-12-01,341468,2017,1.8114,3798.88326174526,12.741009249356493,0.1053188662908262,Growth,False
Indonesia,2018-01-01,303695,2018,1.948,3860.95353090726,12.623779187282905,-0.1172300620735882,High decline,False
Indonesia,2018-02-01,282694,2018,1.8625,3860.95353090726,12.552120319544176,-0.0716588677387264,Moderate decline,False
Indonesia,2018-03-01,345498,2018,1.8616,3860.95353090726,12.752742133461096,0.2006218139169195,Growth,False
Indonesia,2018-04-01,342433,2018,2.011,3860.95353090726,12.743831297110289,-0.0089108363508092,Stable,False
Indonesia,2018-05-01,335489,2018,2.1545,3860.95353090726,12.723344447971126,-0.0204868491391607,Moderate decline,False
Indonesia,2018-06-01,360153,2018,2.0978000000000003,3860.95353090726,12.794284220145371,0.0709397721742473,Growth,False
Indonesia,2018-07-01,360295,2018,2.0955,3860.95353090726,12.794678419315442,0.0003941991700688,Stable,False
Indonesia,2018-08-01,351613,2018,2.118,3860.95353090726,12.770286417943543,-0.024392001371897,Moderate decline,False
Indonesia,2018-09-01,340328,2018,2.18925,3860.95353090726,12.737665137445031,-0.0326212804985139,Moderate decline,False
Indonesia,2018-10-01,336788,2018,2.25975,3860.95353090726,12.727208931261885,-0.0104562061831483,Stable,False
Indonesia,2018-11-01,312409,2018,1.972,3860.95353090726,12.65206850575164,-0.0751404255102414,Moderate decline,False
Indonesia,2018-12-01,371783,2018,1.7025,3860.95353090726,12.826065629716869,0.1739971239652256,Growth,False
Indonesia,2019-01-01,309369,2019,1.762,4106.94856160358,12.642290018177633,-0.1837756115392341,High decline,False
Indonesia,2019-02-01,289305,2019,1.89425,4106.94856160358,12.575236773912009,-0.0670532442656259,Moderate decline,False
Indonesia,2019-03-01,339787,2019,1.9072,4106.94856160358,12.736074229689414,0.1608374557774077,Growth,False
Indonesia,2019-04-01,328667,2019,1.97725,4106.94856160358,12.702800359114931,-0.033273870574483,Moderate decline,False
Indonesia,2019-05-01,324970,2019,1.9724,4106.94856160358,12.69148814935895,-0.0113122097559816,Stable,False
Indonesia,2019-06-01,352057,2019,1.81675,4106.94856160358,12.771548373288876,0.0800602239299248,Growth,False
Indonesia,2019-07-01,374571,2019,1.90975,4106.94856160358,12.833536650085057,0.0619882767961801,Growth,False
Indonesia,2019-08-01,361195,2019,1.8168,4106.94856160358,12.797173257682754,-0.0363633924023005,Moderate decline,False
Indonesia,2019-09-01,357916,2019,1.875,4106.94856160358,12.788053600979792,-0.0091196567029623,Stable,False
Indonesia,2019-10-01,360198,2019,1.864,4106.94856160358,12.794409159237729,0.0063555582579368,Stable,False
Indonesia,2019-11-01,343394,2019,1.8276,4106.94856160358,12.7466337549574,-0.047775404280328,Moderate decline,False
Indonesia,2019-12-01,381999,2019,1.88675,4106.94856160358,12.85317326978424,0.1065395148268386,Growth,False
Indonesia,2020-01-01,330712,2020,1.7887999999999995,3853.70288774146,12.70900318497619,-0.1441700848080493,High decline,False
Indonesia,2020-02-01,196322,2020,1.51275,3853.70288774146,12.18751144734191,-0.52149173763428,High decline,False
Indonesia,2022-04-01,96579,2022,3.888,4730.83484836107,11.478116605263349,0.9474080222834402,Growth,False
Indonesia,2022-05-01,133653,2022,3.906,4730.83484836107,11.803002168004255,0.3248855627409082,Growth,False
Indonesia,2022-06-01,147532,2022,4.13475,4730.83484836107,11.90180038038449,0.0987982123802346,Growth,False
Indonesia,2022-07-01,157162,2022,3.5507999999999997,4730.83484836107,11.965032399475872,0.0632320190913819,Growth,False
Indonesia,2022-08-01,173840,2022,3.30925,4730.83484836107,12.06589061493031,0.1008582154544388,Growth,False
Indonesia,2022-09-01,193038,2022,3.2976,4730.83484836107,12.170642339698206,0.1047517247678957,Growth,False
Indonesia,2022-10-01,206049,2022,3.69025,4730.83484836107,12.235869283564211,0.0652269438660066,Growth,False
Indonesia,2022-11-01,213017,2022,3.25575,4730.83484836107,12.269127253713313,0.0332579701490978,Growth,False
Indonesia,2022-12-01,259138,2022,2.9064,4730.83484836107,12.4651160173171,0.1959887636037898,Growth,False
Indonesia,2023-01-01,237294,2023,3.52725,4876.30774512252,12.377055157654135,-0.0880608596629652,Moderate decline,False
Indonesia,2023-02-01,215290,2023,2.84025,4876.30774512252,12.279741235455374,-0.0973139221987615,Moderate decline,False
Indonesia,2023-03-01,253733,2023,2.706,4876.30774512252,12.444037812019973,0.1642965765645989,Growth,False
Indonesia,2023-04-01,262495,2023,2.38375,4876.30774512252,12.47798731321336,0.033949501193387,Growth,False
Indonesia,2023-05-01,295364,2023,2.18,4876.30774512252,12.595963773000154,0.117976459786794,Growth,False
Indonesia,2023-06-01,319342,2023,2.2352,4876.30774512252,12.674017907791349,0.0780541347911931,Growth,False
Indonesia,2023-07-01,320258,2023,2.45975,4876.30774512252,12.67688219993097,0.0028642921396233,Stable,False
Indonesia,2023-08-01,316308,2023,2.97325,4876.30774512252,12.664471701417774,-0.012410498513196,Stable,False
Indonesia,2023-09-01,309171,2023,3.1032,4876.30774512252,12.6416498008699,-0.0228219005478749,Moderate decline,False
Indonesia,2023-10-01,312292,2023,2.8845,4876.30774512252,12.651693926548573,0.0100441256786734,Stable,False
Indonesia,2023-11-01,286363,2023,2.77025,4876.30774512252,12.565015515778754,-0.086678410769819,Moderate decline,False
Indonesia,2023-12-01,320717,2023,2.4224,4876.30774512252,12.678314393319036,0.1132988775402825,Growth,False
Indonesia,2024-01-01,307312,2024,2.55225,4925.43048751861,12.635618797144634,-0.0426955961744024,Moderate decline,False
Indonesia,2024-02-01,283447,2024,2.70975,4925.43048751861,12.554780435819213,-0.0808383613254211,Moderate decline,False
Indonesia,2024-03-01,295673,2024,2.5902000000000003,4925.43048751861,12.597009392912792,0.0422289570935792,Growth,False
Indonesia,2024-04-01,304889,2024,2.61725,4925.43048751861,12.627703054923114,0.0306936620103215,Growth,False
Indonesia,2024-05-01,315076,2024,2.3866,4925.43048751861,12.660569158548151,0.0328661036250395,Growth,False
Indonesia,2024-06-01,316588,2024,2.397,4925.43048751861,12.665356522994362,0.0047873644462086,Stable,False
Indonesia,2024-07-01,315797,2024,2.45175,4925.43048751861,12.662854881075212,-0.0025016419191494,Stable,False
Indonesia,2024-08-01,321967,2024,2.1854,4925.43048751861,12.682204334802604,0.0193494537273917,Stable,False
Indonesia,2024-09-01,309639,2024,1.98425,4925.43048751861,12.64316238175653,-0.0390419530460732,Moderate decline,False
Indonesia,2024-10-01,305697,2024,2.072,4925.43048751861,12.630349694288084,-0.0128126874684468,Stable,False
Indonesia,2024-11-01,296314,2024,2.0536000000000003,4925.43048751861,12.59917498185482,-0.0311747124332626,Moderate decline,False
Indonesia,2024-12-01,341960,2024,2.0860000000000003,4925.43048751861,12.74244905014017,0.1432740682853488,Growth,False
Japan,2005-01-01,67667,2005,1.3355,37812.8950199948,11.122353895452056,-0.153874077139914,High decline,False
Japan,2005-02-01,61966,2005,1.33375,37812.8950199948,11.034341126511256,-0.0880127689407999,Moderate decline,False
Japan,2005-03-01,68012,2005,1.55225,37812.8950199948,11.127439439177376,0.09309831266612,Growth,False
Japan,2005-04-01,66464,2005,1.5774,37812.8950199948,11.10441572667584,-0.0230237125015371,Moderate decline,False
Japan,2005-05-01,59151,2005,1.469,37812.8950199948,10.987848775434378,-0.1165669512414613,High decline,False
Japan,2005-06-01,67625,2005,1.6475,37812.8950199948,11.121733016148784,0.1338842407144049,Growth,False
Japan,2005-07-01,74013,2005,1.6634,37812.8950199948,11.211996032432818,0.0902630162840356,Growth,False
Japan,2005-08-01,79780,2005,1.82775,37812.8950199948,11.287028125459395,0.0750320930265786,Growth,False
Japan,2005-09-01,73590,2005,2.219,37812.8950199948,11.206264425920644,-0.0807636995387515,Moderate decline,False
Japan,2005-10-01,68907,2005,2.42325,37812.8950199948,11.140513048357864,-0.0657513775627816,Moderate decline,False
Japan,2005-11-01,73796,2005,1.7225,37812.8950199948,11.209059808577656,0.0685467602197924,Growth,False
Japan,2005-12-01,82298,2005,1.7108,37812.8950199948,11.318102085033306,0.10904227645565,Growth,False
Japan,2006-01-01,64196,2006,1.812,35991.546002862,11.069696182441048,-0.2484059025922587,High decline,False
Japan,2006-02-01,64818,2006,1.763,35991.546002862,11.07933862154504,0.0096424391039917,Stable,False
Japan,2006-03-01,77816,2006,1.8674,35991.546002862,11.262102344549277,0.1827637230042373,Growth,False
Japan,2006-04-01,67629,2006,2.073,35991.546002862,11.121792164122242,-0.1403101804270345,High decline,False
Japan,2006-05-01,61308,2006,2.069,35991.546002862,11.023665619118798,-0.0981265450034438,Moderate decline,False
Japan,2006-06-01,70488,2006,2.0808,35991.546002862,11.163197761546568,0.1395321424277682,Growth,False
Japan,2006-07-01,74315,2006,2.1505,35991.546002862,11.216068094582996,0.052870333036429,Growth,False
Japan,2006-08-01,80442,2006,2.15275,35991.546002862,11.295291706829616,0.0792236122466203,Growth,False
Japan,2006-09-01,71342,2006,1.8534,35991.546002862,11.175240493283022,-0.1200512135465938,High decline,False
Japan,2006-10-01,73847,2006,1.747,35991.546002862,11.20975066425017,0.0345101709671471,Growth,False
Japan,2006-11-01,76716,2006,1.7085,35991.546002862,11.247865570554728,0.0381149063045587,Growth,False
Japan,2006-12-01,90975,2006,1.8098,35991.546002862,11.41834002248036,0.1704744519256333,Growth,False
Japan,2007-01-01,71362,2007,1.646,35779.0245416427,11.175520793766974,-0.2428192287133868,High decline,False
Japan,2007-02-01,71944,2007,1.725,35779.0245416427,11.18364331759435,0.0081225238273763,Stable,False
Japan,2007-03-01,77476,2007,1.8418,35779.0245416427,11.25772348996213,0.074080172367779,Growth,False
Japan,2007-04-01,68899,2007,2.0345,35779.0245416427,11.140396943108325,-0.1173265468538051,High decline,False
Japan,2007-05-01,59449,2007,2.0460000000000003,35779.0245416427,10.992874081119592,-0.1475228619887332,High decline,False
Japan,2007-06-01,75029,2007,2.0892,35779.0245416427,11.225629984448824,0.232755903329231,Growth,False
Japan,2007-07-01,77197,2007,2.13325,35779.0245416427,11.254115875154168,0.028485890705344,Growth,False
Japan,2007-08-01,81654,2007,2.098,35779.0245416427,11.310246086788371,0.0561302116342066,Growth,False
Japan,2007-09-01,77422,2007,2.261,35779.0245416427,11.257026256916028,-0.0532198298723454,Moderate decline,False
Japan,2007-10-01,76832,2007,2.34625,35779.0245416427,11.24937649902098,-0.0076497578950487,Stable,False
Japan,2007-11-01,78695,2007,2.661,35779.0245416427,11.273334899985702,0.0239584009647231,Growth,False
Japan,2007-12-01,97851,2007,2.59975,35779.0245416427,11.491201192496067,0.2178662925103669,Growth,False
Japan,2008-01-01,71672,2008,2.61575,39876.3039685725,11.179855434277414,-0.3113457582186552,High decline,False
Japan,2008-02-01,71665,2008,2.7088,39876.3039685725,11.179757762357315,-9.767192009846326e-05,Stable,False
Japan,2008-03-01,79438,2008,3.1325,39876.3039685725,11.282732122168492,0.102974359811176,Growth,False
Japan,2008-04-01,68453,2008,3.3475,39876.3039685725,11.133902657367589,-0.1488294648009027,High decline,False
Japan,2008-05-01,65245,2008,3.6986,39876.3039685725,11.085904693896348,-0.047997963471241,Moderate decline,False
Japan,2008-06-01,76013,2008,3.87125,39876.3039685725,11.238659657272214,0.152754963375866,Growth,False
Japan,2008-07-01,75366,2008,3.95825,39876.3039685725,11.230111523915308,-0.0085481333569052,Stable,False
Japan,2008-08-01,76947,2008,3.3259999999999996,39876.3039685725,11.250872152152262,0.0207606282369532,Growth,False
Japan,2008-09-01,68895,2008,3.411,39876.3039685725,11.140338885428005,-0.1105332667242589,High decline,False
Japan,2008-10-01,76535,2008,2.365,39876.3039685725,11.245503431525808,0.1051645460978054,Growth,False
Japan,2008-11-01,72697,2008,1.8735,39876.3039685725,11.194055397195614,-0.0514480343301944,Moderate decline,False
Japan,2008-12-01,89215,2008,1.38175,39876.3039685725,11.39880446586553,0.2047490686699156,Growth,False
Japan,2009-01-01,62018,2009,1.4424,41308.9968370512,11.035179944472429,-0.3636245213931008,High decline,False
Japan,2009-02-01,58345,2009,1.25475,41308.9968370512,10.974128944240208,-0.0610510002322204,Moderate decline,False
Japan,2009-03-01,61365,2009,1.2605,41308.9968370512,11.024594919031609,0.0504659747914004,Growth,False
Japan,2009-04-01,58947,2009,1.38275,41308.9968370512,10.984394014085304,-0.0402009049463032,Moderate decline,False
Japan,2009-05-01,48805,2009,1.4614,41308.9968370512,10.795588045609064,-0.1888059684762399,High decline,False
Japan,2009-06-01,53578,2009,1.80425,41308.9968370512,10.88889381504096,0.093305769431895,Growth,False
Japan,2009-07-01,69284,2009,1.7222000000000002,41308.9968370512,11.14596927829017,0.25707546324921,Growth,False
Japan,2009-08-01,72011,2009,1.88975,41308.9968370512,11.184574164106634,0.0386048858164631,Growth,False
Japan,2009-09-01,72574,2009,1.75275,41308.9968370512,11.192362009948436,0.0077878458418023,Stable,False
Japan,2009-10-01,72524,2009,1.9170000000000005,41308.9968370512,11.1916728205457,-0.0006891894027365,Stable,False
Japan,2009-11-01,68673,2009,1.984,41308.9968370512,11.137111387860116,-0.0545614326855847,Moderate decline,False
Japan,2009-12-01,87539,2009,1.9605,41308.9968370512,11.379839687330314,0.2427282994701993,Growth,False
Japan,2010-01-01,66201,2010,2.0544,44968.1562349739,11.10045084755119,-0.2793888397791235,High decline,False
Japan,2010-02-01,65248,2010,1.9915,44968.1562349739,11.085950673374182,-0.0145001741770087,Stable,False
Japan,2010-03-01,72459,2010,2.10025,44968.1562349739,11.1907761636362,0.1048254902620176,Growth,False
Japan,2010-04-01,70447,2010,2.2306,44968.1562349739,11.16261593302765,-0.0281602306085488,Moderate decline,False
Japan,2010-05-01,63175,2010,2.063,44968.1562349739,11.053663932256397,-0.1089520007712554,High decline,False
Japan,2010-06-01,74139,2010,2.05825,44968.1562349739,11.213696988618077,0.16003305636168,Growth,False
Japan,2010-07-01,73313,2010,2.0208,44968.1562349739,11.202493225491926,-0.011203763126149,Stable,False
Japan,2010-08-01,76845,2010,2.08825,44968.1562349739,11.249545685041412,0.0470524595494854,Growth,False
Japan,2010-09-01,69528,2010,2.092,44968.1562349739,11.149484828117297,-0.1000608569241148,High decline,False
Japan,2010-10-01,72918,2010,2.2364,44968.1562349739,11.197090801098856,0.0476059729815592,Growth,False
Japan,2010-11-01,85047,2010,2.3209999999999997,44968.1562349739,11.350959323833282,0.1538685227344256,Growth,False
Japan,2010-12-01,99828,2010,2.444,44968.1562349739,11.511203984071887,0.1602446602386056,Growth,False
Japan,2011-01-01,79378,2011,2.61475,48760.0789494211,11.28197653075636,-0.2292274533155271,High decline,False
Japan,2011-02-01,84745,2011,2.832,48760.0789494211,11.347402026452157,0.0654254956957949,Growth,False
