jet_fuel_usd_per_gallon,fuel_lag1,fuel_lag2,fuel_lag3,fuel_change_3m,fuel_change_6m,fuel_volatility_6m,gdp_per_capita,gdp_yoy_change,lcc_share,month,quarter,is_peak_season,log_arrivals_diff,country,year_month
3.0956,3.0787500000000003,3.08225,3.2442,-4.580482091116456,18.389903432450527,0.1341138459170535,3579.46442466152,16.759099352643215,0.7096774193548387,7,3,1,-0.0447628072722068,Indonesia,2011-07-01
2.99575,3.0956,3.0787500000000003,3.08225,-2.806391434828459,5.782132768361592,0.0808777930996082,3579.46442466152,16.759099352643215,0.7096774193548387,8,3,1,-0.0390958513091579,Indonesia,2011-08-01
2.9684,2.99575,3.0956,3.0787500000000003,-3.5842468534307836,-4.767404555662502,0.0966710888356139,3579.46442466152,16.759099352643215,0.7096774193548387,9,3,0,-0.1191247006583875,Indonesia,2011-09-01
2.9625,2.9684,2.99575,3.0956,-4.2996511177154755,-8.683188459404478,0.061533888359694644,3579.46442466152,16.759099352643215,0.7096774193548387,10,4,0,0.0579242413051641,Indonesia,2011-10-01
3.0505,2.9625,2.9684,2.99575,1.8275890845364184,-1.0300916538243166,0.05742590007998756,3579.46442466152,16.759099352643215,0.7096774193548387,11,4,0,-0.010279917470843,Indonesia,2011-11-01
2.8868,3.0505,2.9625,2.9684,-2.7489556663522374,-6.23467316280959,0.07301235797221958,3579.46442466152,16.759099352643215,0.7096774193548387,12,4,1,0.1633310793654558,Indonesia,2011-12-01
3.0869999999999997,2.8868,3.0505,2.9625,4.202531645569607,-0.27781367101693544,0.07064754595877243,3632.27254030331,1.4753077381620905,0.7096774193548387,1,1,0,-0.1366487238359219,Indonesia,2012-01-01
3.19175,3.0869999999999997,2.8868,3.0505,4.6303884609080415,6.542602019527655,0.10817329807611187,3632.27254030331,1.4753077381620905,0.7096774193548387,2,1,0,-0.0307985340349343,Indonesia,2012-02-01
3.2552,3.19175,3.0869999999999997,2.8868,12.761535263960088,9.661770650855672,0.1377521920575607,3632.27254030331,1.4753077381620905,0.7096774193548387,3,1,0,0.1100543078328701,Indonesia,2012-03-01
3.2262500000000003,3.2552,3.19175,3.0869999999999997,4.510851959831563,8.902953586497908,0.1377920752438114,3632.27254030331,1.4753077381620905,0.7096774193548387,4,2,0,-0.063872173670294,Indonesia,2012-04-01
3.01425,3.2262500000000003,3.2552,3.19175,-5.561212500979085,-1.1883297820029504,0.1419825391259886,3632.27254030331,1.4753077381620905,0.7096774193548387,5,2,0,0.0215300460670295,Indonesia,2012-05-01
2.6968,3.01425,3.2262500000000003,3.2552,-17.154091914475302,-6.581682139393097,0.20773719314716643,3632.27254030331,1.4753077381620905,0.7096774193548387,6,2,1,0.1472157809850873,Indonesia,2012-06-01
2.88375,2.6968,3.01425,3.2262500000000003,-10.616040294459516,-6.584062196307084,0.22215348898152237,3632.27254030331,1.4753077381620905,0.7096774193548387,7,3,1,-0.1183099415572837,Indonesia,2012-07-01
3.1384,2.88375,2.6968,3.01425,4.11876917972962,-1.671496827759067,0.2160735632834262,3632.27254030331,1.4753077381620905,0.7096774193548387,8,3,1,0.013876793133063,Indonesia,2012-08-01
3.19275,3.1384,2.88375,2.6968,18.3903144467517,-1.918468911280402,0.20458873054658594,3632.27254030331,1.4753077381620905,0.7096774193548387,9,3,0,-0.0564261646553276,Indonesia,2012-09-01
3.12975,3.19275,3.1384,2.88375,8.530559167750319,-2.991088725300284,0.18882397534916914,3632.27254030331,1.4753077381620905,0.7096774193548387,10,4,0,0.0316389639158618,Indonesia,2012-10-01
2.966,3.12975,3.19275,3.1384,-5.493244965587552,-1.6007298664676095,0.18959601107793297,3632.27254030331,1.4753077381620905,0.7096774193548387,11,4,0,-0.0178723811786678,Indonesia,2012-11-01
2.94125,2.966,3.12975,3.19275,-7.8772218307102015,9.064446751705724,0.12703401775376327,3632.27254030331,1.4753077381620905,0.7096774193548387,12,4,1,0.1417679541650098,Indonesia,2012-12-01
3.0675,2.94125,2.966,3.12975,-1.9889767553318949,6.371911573472033,0.10067191970288078,3566.60284506078,-1.80795065661693,0.7096774193548387,1,1,0,-0.1845217500332889,Indonesia,2013-01-01
3.229,3.0675,2.94125,2.966,8.867161159811188,2.8868213102217766,0.11784390275556551,3566.60284506078,-1.80795065661693,0.7096774193548387,2,1,0,-0.0443674705444063,Indonesia,2013-02-01
2.9894000000000003,3.229,3.0675,2.94125,1.6370590735231616,-6.3691175319082305,0.11061178357961417,3566.60284506078,-1.80795065661693,0.7096774193548387,3,1,0,0.1852515348306056,Indonesia,2013-03-01
2.816,2.9894000000000003,3.229,3.0675,-8.198859005704973,-10.024762361210971,0.138245592153953,3566.60284506078,-1.80795065661693,0.7096774193548387,4,2,0,-0.0946765576685333,Indonesia,2013-04-01
2.7242,2.816,2.9894000000000003,3.229,-15.633323010219879,-8.152393796358737,0.1797007561197152,3566.60284506078,-1.80795065661693,0.7096774193548387,5,2,0,0.0836951755132879,Indonesia,2013-05-01
2.7685,2.7242,2.816,2.9894000000000003,-7.38944269753129,-5.873353166170848,0.19658686290458025,3566.60284506078,-1.80795065661693,0.7096774193548387,6,2,1,0.1339471602118749,Indonesia,2013-06-01
2.886,2.7685,2.7242,2.816,2.4857954545454586,-5.916870415647912,0.18528607520983448,3566.60284506078,-1.80795065661693,0.7096774193548387,7,3,1,-0.1214643648729225,Indonesia,2013-07-01
2.9936,2.886,2.7685,2.7242,9.889141766390107,-7.2901827191080955,0.11310790865363039,3566.60284506078,-1.80795065661693,0.7096774193548387,8,3,1,0.139650133865274,Indonesia,2013-08-01
2.944,2.9936,2.886,2.7685,6.339172837276497,-1.5186994045627955,0.10411817164484155,3566.60284506078,-1.80795065661693,0.7096774193548387,9,3,0,-0.1167451927387563,Indonesia,2013-09-01
2.8815,2.944,2.9936,2.886,-0.15592515592516287,2.325994318181812,0.10258553504270448,3566.60284506078,-1.80795065661693,0.7096774193548387,10,4,0,0.0239967736757122,Indonesia,2013-10-01
2.8442,2.8815,2.944,2.9936,-4.9906467129877115,4.4049629248953615,0.07812164872810765,3566.60284506078,-1.80795065661693,0.7096774193548387,11,4,0,-0.0374728806970665,Indonesia,2013-11-01
2.9535,2.8442,2.8815,2.944,0.3226902173913082,6.682318945277221,0.0555873966530572,3566.60284506078,-1.80795065661693,0.7096774193548387,12,4,1,0.1898555627810338,Indonesia,2013-12-01
2.9302,2.9535,2.8442,2.8815,1.6900919659899483,1.531531531531538,0.053526890438335833,3441.06808464008,-3.519729161730112,0.7096774193548387,1,1,0,-0.1985803617535992,Indonesia,2014-01-01
2.969,2.9302,2.9535,2.8442,4.387877083186842,-0.821753073222875,0.04781259248354591,3441.06808464008,-3.519729161730112,0.7096774193548387,2,1,0,-0.0254613455819434,Indonesia,2014-02-01
2.89175,2.969,2.9302,2.9535,-2.090739800237007,-1.774796195652173,0.04741112123399269,3441.06808464008,-3.519729161730112,0.7096774193548387,3,1,0,0.0930517697851147,Indonesia,2014-03-01
2.8905000000000003,2.89175,2.969,2.9302,-1.354856323800413,0.3123373243102634,0.04639638365933642,3441.06808464008,-3.519729161730112,0.7096774193548387,4,2,0,-0.083833451161734,Indonesia,2014-04-01
2.868,2.8905000000000003,2.89175,2.969,-3.401818794206801,0.8367906616974841,0.03987769322145289,3441.06808464008,-3.519729161730112,0.7096774193548387,5,2,0,0.0759888282719334,Indonesia,2014-05-01
