country,year_month,arrivals,year,jet_fuel_usd_per_gallon,gdp_per_capita,log_arrivals,log_arrivals_diff,arrival_trend
Indonesia,2011-11-01,259268,2011,3.0505,3579.46442466152,12.465617554732658,-0.010279917470843003,Stable
Indonesia,2011-12-01,305269,2011,2.8868,3579.46442466152,12.628948634098114,0.16333107936545588,Growth
Indonesia,2012-01-01,266279,2012,3.0869999999999997,3632.27254030331,12.492299910262192,-0.13664872383592197,High decline
Indonesia,2012-02-01,258203,2012,3.19175,3632.27254030331,12.461501376227258,-0.030798534034934377,Moderate decline
Indonesia,2012-03-01,288242,2012,3.2552,3632.27254030331,12.571555684060128,0.11005430783287018,Growth
Indonesia,2012-04-01,270407,2012,3.2262500000000003,3632.27254030331,12.507683510389834,-0.06387217367029407,Moderate decline
Indonesia,2012-05-01,276292,2012,3.01425,3632.27254030331,12.529213556456863,0.021530046067029573,Growth
Indonesia,2012-06-01,320113,2012,2.6968,3632.27254030331,12.67642933744195,0.14721578098508736,Growth
Indonesia,2012-07-01,284395,2012,2.88375,3632.27254030331,12.558119395884667,-0.1183099415572837,High decline
Indonesia,2012-08-01,288369,2012,3.1384,3632.27254030331,12.57199618901773,0.013876793133063003,Stable
Indonesia,2012-09-01,272548,2012,3.19275,3632.27254030331,12.515570024362402,-0.05642616465532768,Moderate decline
Indonesia,2012-10-01,281309,2012,3.12975,3632.27254030331,12.547208988278264,0.03163896391586185,Growth
Indonesia,2012-11-01,276326,2012,2.966,3632.27254030331,12.529336607099596,-0.01787238117866785,Stable
Indonesia,2012-12-01,318413,2012,2.94125,3632.27254030331,12.671104561264606,0.14176795416500987,Growth
Indonesia,2013-01-01,264761,2013,3.0675,3566.60284506078,12.486582811231317,-0.18452175003328897,High decline
Indonesia,2013-02-01,253271,2013,3.229,3566.60284506078,12.44221534068691,-0.04436747054440637,Moderate decline
Indonesia,2013-03-01,304817,2013,2.9894000000000003,3566.60284506078,12.627466875517516,0.18525153483060564,Growth
Indonesia,2013-04-01,277282,2013,2.816,3566.60284506078,12.532790317848983,-0.09467655766853333,Moderate decline
Indonesia,2013-05-01,301488,2013,2.7242,3566.60284506078,12.616485493362271,0.08369517551328798,Growth
Indonesia,2013-06-01,344701,2013,2.7685,3566.60284506078,12.750432653574146,0.13394716021187492,Growth
Indonesia,2013-07-01,305275,2013,2.886,3566.60284506078,12.628968288701223,-0.12146436487292256,High decline
Indonesia,2013-08-01,351027,2013,2.9936,3566.60284506078,12.768618422566497,0.13965013386527403,Growth
Indonesia,2013-09-01,312348,2013,2.944,3566.60284506078,12.651873229827741,-0.11674519273875639,High decline
Indonesia,2013-10-01,319934,2013,2.8815,3566.60284506078,12.675870003503453,0.02399677367571229,Growth
Indonesia,2013-11-01,308167,2013,2.8442,3566.60284506078,12.638397122806387,-0.03747288069706656,Moderate decline
Indonesia,2013-12-01,372597,2013,2.9535,3566.60284506078,12.82825268558742,0.18985556278103388,Growth
Indonesia,2014-01-01,305490,2014,2.9302,3441.06808464008,12.629672323833821,-0.19858036175359928,High decline
Indonesia,2014-02-01,297810,2014,2.969,3441.06808464008,12.604210978251878,-0.025461345581943462,Moderate decline
Indonesia,2014-03-01,326852,2014,2.89175,3441.06808464008,12.697262748036993,0.09305176978511476,Growth
Indonesia,2014-04-01,300568,2014,2.8905000000000003,3441.06808464008,12.613429296875259,-0.08383345116173402,Moderate decline
Indonesia,2014-05-01,324298,2014,2.868,3441.06808464008,12.689418125147192,0.07598882827193343,Growth
Indonesia,2014-06-01,357812,2014,2.8835,3441.06808464008,12.787762987783907,0.09834486263671494,Growth
Indonesia,2014-07-01,314979,2014,2.8152500000000003,3441.06808464008,12.660261248918783,-0.12750173886512428,High decline
Indonesia,2014-08-01,307993,2014,2.8402000000000003,3441.06808464008,12.637832334424715,-0.022428914494067698,Moderate decline
Indonesia,2014-09-01,294342,2014,2.7425,3441.06808464008,12.592497635558102,-0.04533469886661301,Moderate decline
Indonesia,2014-10-01,311396,2014,2.4758,3441.06808464008,12.648820693084376,0.05632305752627431,Growth
Indonesia,2014-11-01,285253,2014,2.2915,3441.06808464008,12.56113178475929,-0.08768890832508625,Moderate decline
Indonesia,2014-12-01,333114,2014,1.82425,3441.06808464008,12.716240052719154,0.15510826795986432,Growth
Indonesia,2015-01-01,258024,2015,1.5100000000000002,3288.22269725538,12.460807882833175,-0.25543216988597983,High decline
Indonesia,2015-02-01,238028,2015,1.757,3288.22269725538,12.380143592792562,-0.08066429004061249,Moderate decline
Indonesia,2015-03-01,279355,2015,1.63325,3288.22269725538,12.540238653420511,0.16009506062794898,Growth
Indonesia,2015-04-01,271819,2015,1.6655,3288.22269725538,12.512891682597413,-0.027346970823098005,Moderate decline
Indonesia,2015-05-01,298532,2015,1.8374,3288.22269725538,12.606632408749064,0.09374072615165119,Growth
Indonesia,2015-06-01,324345,2015,1.73525,3288.22269725538,12.689563043076106,0.08293063432704173,Growth
Indonesia,2015-07-01,305283,2015,1.5608,3288.22269725538,12.6289944942378,-0.06056854883830631,Moderate decline
Indonesia,2015-08-01,318616,2015,1.38325,3288.22269725538,12.671741894908354,0.042747400670554825,Growth
Indonesia,2015-09-01,290259,2015,1.4,3288.22269725538,12.578528906831346,-0.09321298807700806,Moderate decline
Indonesia,2015-10-01,298020,2015,1.3912,3288.22269725538,12.604915877329452,0.026386970498105455,Growth
Indonesia,2015-11-01,274868,2015,1.3305,3288.22269725538,12.524046261411831,-0.08086961591762076,Moderate decline
Indonesia,2015-12-01,331387,2015,1.10075,3288.22269725538,12.711042155685567,0.18699589427373553,Growth
Indonesia,2016-01-01,279840,2016,0.9456,3521.46943457574,12.541973290252429,-0.16906886543313782,High decline
Indonesia,2016-02-01,268355,2016,0.97225,3521.46943457574,12.500066009814477,-0.04190728043795211,Moderate decline
Indonesia,2016-03-01,304817,2016,1.071,3521.46943457574,12.627466875517516,0.12740086570303966,Growth
Indonesia,2016-04-01,289167,2016,1.1298,3521.46943457574,12.57475965487213,-0.052707220645386244,Moderate decline
Indonesia,2016-05-01,317242,2016,1.29225,3521.46943457574,12.66742016855262,0.09266051368049055,Growth
Indonesia,2016-06-01,325245,2016,1.38075,3521.46943457574,12.692334023466428,0.024913854913807043,Growth
Indonesia,2016-07-01,327281,2016,1.2896,3521.46943457574,12.698574408086268,0.00624038461984,Stable
Indonesia,2016-08-01,332725,2016,1.284,3521.46943457574,12.715071601954756,0.01649719386848858,Stable
Indonesia,2016-09-01,310179,2016,1.325,3521.46943457574,12.644904829173758,-0.0701667727809987,Moderate decline
Indonesia,2016-10-01,319758,2016,1.45975,3521.46943457574,12.675319738674625,0.030414909500867893,Growth
Indonesia,2016-11-01,300660,2016,1.3515,3521.46943457574,12.613735337181826,-0.061584401492799756,Moderate decline
Indonesia,2016-12-01,365783,2016,1.4798,3521.46943457574,12.809795540376198,0.19606020319437256,Growth
Indonesia,2017-01-01,308766,2017,1.51575,3798.88326174526,12.640338987443966,-0.16945655293223183,High decline
Indonesia,2017-02-01,288658,2017,1.54125,3798.88326174526,12.572997875331072,-0.06734111211289395,Moderate decline
Indonesia,2017-03-01,339952,2017,1.4544,3798.88326174526,12.73655971015542,0.16356183482434794,Growth
Indonesia,2017-04-01,333326,2017,1.50975,3798.88326174526,12.716876269054161,-0.01968344110125919,Stable
Indonesia,2017-05-01,325385,2017,1.40925,3798.88326174526,12.692764375593322,-0.024111893460839084,Moderate decline
Indonesia,2017-06-01,337912,2017,1.3116,3798.88326174526,12.730540785537315,0.03777640994399256,Growth
Indonesia,2017-07-01,340888,2017,1.40875,3798.88326174526,12.739309256567735,0.008768471030419889,Stable
Indonesia,2017-08-01,342408,2017,1.5335,3798.88326174526,12.74375828746276,0.00444903089502624,Stable
Indonesia,2017-09-01,327701,2017,1.7836,3798.88326174526,12.699856886253809,-0.04390140120895225,Moderate decline
Indonesia,2017-10-01,314548,2017,1.653,3798.88326174526,12.658891966688342,-0.04096491956546622,Moderate decline
Indonesia,2017-11-01,307334,2017,1.751,3798.88326174526,12.635690383065665,-0.023201583622677546,Moderate decline
Indonesia,2017-12-01,341468,2017,1.8114,3798.88326174526,12.741009249356491,0.10531886629082621,Growth
Indonesia,2018-01-01,303695,2018,1.948,3860.95353090726,12.623779187282903,-0.11723006207358821,High decline
Indonesia,2018-02-01,282694,2018,1.8625,3860.95353090726,12.552120319544176,-0.07165886773872643,Moderate decline
Indonesia,2018-03-01,345498,2018,1.8616,3860.95353090726,12.752742133461096,0.20062181391691958,Growth
Indonesia,2018-04-01,342433,2018,2.011,3860.95353090726,12.743831297110287,-0.008910836350809248,Stable
Indonesia,2018-05-01,335489,2018,2.1545,3860.95353090726,12.723344447971126,-0.020486849139160768,Moderate decline
Indonesia,2018-06-01,360153,2018,2.0978000000000003,3860.95353090726,12.794284220145373,0.0709397721742473,Growth
Indonesia,2018-07-01,360295,2018,2.0955,3860.95353090726,12.794678419315442,0.0003941991700688874,Stable
Indonesia,2018-08-01,351613,2018,2.118,3860.95353090726,12.770286417943545,-0.02439200137189701,Moderate decline
Indonesia,2018-09-01,340328,2018,2.18925,3860.95353090726,12.737665137445031,-0.03262128049851398,Moderate decline
Indonesia,2018-10-01,336788,2018,2.25975,3860.95353090726,12.727208931261883,-0.010456206183148353,Stable
Indonesia,2018-11-01,312409,2018,1.972,3860.95353090726,12.652068505751641,-0.07514042551024147,Moderate decline
Indonesia,2018-12-01,371783,2018,1.7025,3860.95353090726,12.826065629716867,0.1739971239652256,Growth
Indonesia,2019-01-01,309369,2019,1.762,4106.94856160358,12.642290018177633,-0.18377561153923416,High decline
Indonesia,2019-02-01,289305,2019,1.89425,4106.94856160358,12.575236773912007,-0.06705324426562598,Moderate decline
Indonesia,2019-03-01,339787,2019,1.9072,4106.94856160358,12.736074229689414,0.1608374557774077,Growth
Indonesia,2019-04-01,328667,2019,1.97725,4106.94856160358,12.702800359114931,-0.033273870574483055,Moderate decline
Indonesia,2019-05-01,324970,2019,1.9724,4106.94856160358,12.69148814935895,-0.011312209755981684,Stable
Indonesia,2019-06-01,352057,2019,1.81675,4106.94856160358,12.771548373288875,0.08006022392992485,Growth
Indonesia,2019-07-01,374571,2019,1.90975,4106.94856160358,12.833536650085055,0.06198827679618013,Growth
Indonesia,2019-08-01,361195,2019,1.8168,4106.94856160358,12.797173257682754,-0.036363392402300576,Moderate decline
Indonesia,2019-09-01,357916,2019,1.875,4106.94856160358,12.788053600979792,-0.009119656702962331,Stable
Indonesia,2019-10-01,360198,2019,1.864,4106.94856160358,12.794409159237729,0.0063555582579368775,Stable
Indonesia,2019-11-01,343394,2019,1.8276,4106.94856160358,12.7466337549574,-0.047775404280328004,Moderate decline
Indonesia,2019-12-01,381999,2019,1.88675,4106.94856160358,12.85317326978424,0.10653951482683865,Growth
Indonesia,2020-01-01,330712,2020,1.7887999999999995,3853.70288774146,12.70900318497619,-0.14417008480804938,High decline
Indonesia,2020-02-01,196322,2020,1.51275,3853.70288774146,12.18751144734191,-0.52149173763428,High decline
Indonesia,2020-03-01,98068,2020,0.9775,3853.70288774146,11.493416394582002,-0.6940950527599075,High decline
Indonesia,2020-04-01,453,2020,0.6527499999999999,3853.70288774146,6.115892125483034,-5.377524269098968,High decline
Indonesia,2020-05-01,204,2020,0.6544000000000001,3853.70288774146,5.318119993844216,-0.7977721316388182,High decline
Indonesia,2020-06-01,580,2020,0.98,3853.70288774146,6.363028103540465,1.044908109696249,Growth
Indonesia,2020-07-01,1237,2020,1.076,3853.70288774146,7.1204443723924875,0.7574162688520225,Growth
Indonesia,2020-08-01,1162,2020,1.11275,3853.70288774146,7.057897937411856,-0.06254643498063128,Moderate decline
Indonesia,2020-09-01,1645,2020,1.0105,3853.70288774146,7.405495663199472,0.34759772578761616,Growth
Indonesia,2020-10-01,2354,2020,1.042,3853.70288774146,7.763871287820222,0.35837562462074946,Growth
Indonesia,2020-11-01,3371,2020,1.13725,3853.70288774146,8.12296471523406,0.3590934274138382,Growth
Indonesia,2020-12-01,6448,2020,1.316,3853.70288774146,8.771525284186465,0.648560568952405,Growth
Indonesia,2021-01-01,4365,2021,1.4068,4287.17313995098,8.381373468273702,-0.3901518159127626,High decline
Indonesia,2021-02-01,4353,2021,1.6025,4287.17313995098,8.378620541552298,-0.0027529267214045916,Stable
Indonesia,2021-03-01,5908,2021,1.6720000000000002,4287.17313995098,8.68406264365127,0.30544210209897216,Growth
Indonesia,2021-04-01,6598,2021,1.657,4287.17313995098,8.794521851788527,0.11045920813725729,Growth
Indonesia,2021-05-01,6842,2021,1.7525,4287.17313995098,8.830835365537549,0.03631351374902181,Growth
Indonesia,2021-06-01,7509,2021,1.8515,4287.17313995098,8.923857580099885,0.09302221456233539,Growth
Indonesia,2021-07-01,3964,2021,1.8858,4287.17313995098,8.285008895449879,-0.6388486846500054,High decline
Indonesia,2021-08-01,346,2021,1.807,4287.17313995098,5.846438775057725,-2.4385701203921544,High decline
Indonesia,2021-09-01,1511,2021,1.96375,4287.17313995098,7.32052696227274,1.4740881872150151,Growth
Indonesia,2021-10-01,5881,2021,2.2706,4287.17313995098,8.679482094459956,1.3589551321872166,Growth
Indonesia,2021-11-01,14171,2021,2.21775,4287.17313995098,9.55895290182487,0.879470807364914,Growth
Indonesia,2021-12-01,25439,2021,2.082,4287.17313995098,10.144038708505372,0.5850858066805014,Growth
Indonesia,2022-01-01,16959,2022,2.44325,4730.83484836107,9.738553945343401,-0.40548476316197046,High decline
Indonesia,2022-02-01,20781,2022,2.6675,4730.83484836107,9.941794386690715,0.20324044134731345,Growth
Indonesia,2022-03-01,37448,2022,3.39575,4730.83484836107,10.530708582979907,0.588914196289192,Growth
Indonesia,2022-04-01,96579,2022,3.888,4730.83484836107,11.478116605263347,0.9474080222834402,Growth
Indonesia,2022-05-01,133653,2022,3.906,4730.83484836107,11.803002168004255,0.3248855627409082,Growth
Indonesia,2022-06-01,147532,2022,4.13475,4730.83484836107,11.90180038038449,0.09879821238023467,Growth
Indonesia,2022-07-01,157162,2022,3.5507999999999997,4730.83484836107,11.965032399475872,0.06323201909138199,Growth
Indonesia,2022-08-01,173840,2022,3.30925,4730.83484836107,12.06589061493031,0.10085821545443885,Growth
Indonesia,2022-09-01,193038,2022,3.2976,4730.83484836107,12.170642339698206,0.10475172476789574,Growth
Indonesia,2022-10-01,206049,2022,3.69025,4730.83484836107,12.235869283564213,0.06522694386600669,Growth
Indonesia,2022-11-01,213017,2022,3.25575,4730.83484836107,12.269127253713311,0.033257970149097815,Growth
Indonesia,2022-12-01,259138,2022,2.9064,4730.83484836107,12.4651160173171,0.1959887636037898,Growth
Indonesia,2023-01-01,237294,2023,3.52725,4876.30774512252,12.377055157654135,-0.08806085966296529,Moderate decline
Indonesia,2023-02-01,215290,2023,2.84025,4876.30774512252,12.279741235455374,-0.09731392219876156,Moderate decline
Indonesia,2023-03-01,253733,2023,2.706,4876.30774512252,12.444037812019973,0.16429657656459895,Growth
Indonesia,2023-04-01,262495,2023,2.38375,4876.30774512252,12.47798731321336,0.03394950119338702,Growth
Indonesia,2023-05-01,295364,2023,2.18,4876.30774512252,12.595963773000154,0.11797645978679405,Growth
Indonesia,2023-06-01,319342,2023,2.2352,4876.30774512252,12.674017907791347,0.07805413479119316,Growth
Indonesia,2023-07-01,320258,2023,2.45975,4876.30774512252,12.67688219993097,0.002864292139623359,Stable
Indonesia,2023-08-01,316308,2023,2.97325,4876.30774512252,12.664471701417774,-0.012410498513196089,Stable
Indonesia,2023-09-01,309171,2023,3.1032,4876.30774512252,12.6416498008699,-0.022821900547874918,Moderate decline
Indonesia,2023-10-01,312292,2023,2.8845,4876.30774512252,12.651693926548573,0.01004412567867341,Stable
Indonesia,2023-11-01,286363,2023,2.77025,4876.30774512252,12.565015515778754,-0.08667841076981908,Moderate decline
Indonesia,2023-12-01,320717,2023,2.4224,4876.30774512252,12.678314393319036,0.11329887754028256,Growth
Indonesia,2024-01-01,307312,2024,2.55225,4925.43048751861,12.635618797144634,-0.04269559617440244,Moderate decline
Indonesia,2024-02-01,283447,2024,2.70975,4925.43048751861,12.554780435819213,-0.0808383613254211,Moderate decline
Indonesia,2024-03-01,295673,2024,2.5902000000000003,4925.43048751861,12.597009392912792,0.04222895709357921,Growth
Indonesia,2024-04-01,304889,2024,2.61725,4925.43048751861,12.627703054923114,0.030693662010321532,Growth
Indonesia,2024-05-01,315076,2024,2.3866,4925.43048751861,12.660569158548153,0.0328661036250395,Growth
Indonesia,2024-06-01,316588,2024,2.397,4925.43048751861,12.665356522994362,0.004787364446208642,Stable
Indonesia,2024-07-01,315797,2024,2.45175,4925.43048751861,12.662854881075212,-0.0025016419191494776,Stable
Indonesia,2024-08-01,321967,2024,2.1854,4925.43048751861,12.682204334802604,0.01934945372739172,Stable
Indonesia,2024-09-01,309639,2024,1.98425,4925.43048751861,12.64316238175653,-0.039041953046073274,Moderate decline
Indonesia,2024-10-01,305697,2024,2.072,4925.43048751861,12.630349694288084,-0.012812687468446882,Stable
Indonesia,2024-11-01,296314,2024,2.0536000000000003,4925.43048751861,12.599174981854821,-0.03117471243326264,Moderate decline
Indonesia,2024-12-01,341960,2024,2.0860000000000003,4925.43048751861,12.74244905014017,0.14327406828534883,Growth
Japan,2005-01-01,67667,2005,1.3355,37812.8950199948,11.122353895452056,-0.15387407713991408,High decline
Japan,2005-02-01,61966,2005,1.33375,37812.8950199948,11.034341126511256,-0.0880127689407999,Moderate decline
Japan,2005-03-01,68012,2005,1.55225,37812.8950199948,11.127439439177376,0.09309831266612001,Growth
Japan,2005-04-01,66464,2005,1.5774,37812.8950199948,11.104415726675839,-0.02302371250153712,Moderate decline
Japan,2005-05-01,59151,2005,1.469,37812.8950199948,10.987848775434378,-0.11656695124146133,High decline
Japan,2005-06-01,67625,2005,1.6475,37812.8950199948,11.121733016148783,0.13388424071440497,Growth
Japan,2005-07-01,74013,2005,1.6634,37812.8950199948,11.211996032432818,0.09026301628403566,Growth
Japan,2005-08-01,79780,2005,1.82775,37812.8950199948,11.287028125459397,0.07503209302657865,Growth
Japan,2005-09-01,73590,2005,2.219,37812.8950199948,11.206264425920645,-0.08076369953875151,Moderate decline
Japan,2005-10-01,68907,2005,2.42325,37812.8950199948,11.140513048357864,-0.0657513775627816,Moderate decline
Japan,2005-11-01,73796,2005,1.7225,37812.8950199948,11.209059808577656,0.06854676021979245,Growth
Japan,2005-12-01,82298,2005,1.7108,37812.8950199948,11.318102085033306,0.10904227645565001,Growth
Japan,2006-01-01,64196,2006,1.812,35991.546002862,11.069696182441048,-0.2484059025922587,High decline
Japan,2006-02-01,64818,2006,1.763,35991.546002862,11.07933862154504,0.009642439103991762,Stable
Japan,2006-03-01,77816,2006,1.8674,35991.546002862,11.262102344549277,0.18276372300423738,Growth
Japan,2006-04-01,67629,2006,2.073,35991.546002862,11.121792164122242,-0.14031018042703458,High decline
Japan,2006-05-01,61308,2006,2.069,35991.546002862,11.023665619118798,-0.09812654500344387,Moderate decline
Japan,2006-06-01,70488,2006,2.0808,35991.546002862,11.163197761546567,0.13953214242776824,Growth
Japan,2006-07-01,74315,2006,2.1505,35991.546002862,11.216068094582996,0.052870333036429074,Growth
Japan,2006-08-01,80442,2006,2.15275,35991.546002862,11.295291706829616,0.07922361224662033,Growth
Japan,2006-09-01,71342,2006,1.8534,35991.546002862,11.175240493283022,-0.12005121354659387,High decline
Japan,2006-10-01,73847,2006,1.747,35991.546002862,11.20975066425017,0.03451017096714715,Growth
Japan,2006-11-01,76716,2006,1.7085,35991.546002862,11.247865570554728,0.038114906304558716,Growth
Japan,2006-12-01,90975,2006,1.8098,35991.546002862,11.418340022480361,0.17047445192563337,Growth
Japan,2007-01-01,71362,2007,1.646,35779.0245416427,11.175520793766974,-0.2428192287133868,High decline
Japan,2007-02-01,71944,2007,1.725,35779.0245416427,11.18364331759435,0.008122523827376327,Stable
Japan,2007-03-01,77476,2007,1.8418,35779.0245416427,11.25772348996213,0.07408017236777908,Growth
Japan,2007-04-01,68899,2007,2.0345,35779.0245416427,11.140396943108325,-0.11732654685380517,High decline
Japan,2007-05-01,59449,2007,2.0460000000000003,35779.0245416427,10.992874081119592,-0.1475228619887332,High decline
Japan,2007-06-01,75029,2007,2.0892,35779.0245416427,11.225629984448823,0.23275590332923102,Growth
Japan,2007-07-01,77197,2007,2.13325,35779.0245416427,11.254115875154167,0.02848589070534402,Growth
Japan,2007-08-01,81654,2007,2.098,35779.0245416427,11.310246086788373,0.05613021163420662,Growth
Japan,2007-09-01,77422,2007,2.261,35779.0245416427,11.257026256916028,-0.053219829872345414,Moderate decline
Japan,2007-10-01,76832,2007,2.34625,35779.0245416427,11.249376499020979,-0.007649757895048737,Stable
Japan,2007-11-01,78695,2007,2.661,35779.0245416427,11.273334899985702,0.023958400964723126,Growth
Japan,2007-12-01,97851,2007,2.59975,35779.0245416427,11.491201192496069,0.21786629251036693,Growth
Japan,2008-01-01,71672,2008,2.61575,39876.3039685725,11.179855434277414,-0.3113457582186552,High decline
Japan,2008-02-01,71665,2008,2.7088,39876.3039685725,11.179757762357315,-9.767192009846326e-05,Stable
Japan,2008-03-01,79438,2008,3.1325,39876.3039685725,11.282732122168492,0.10297435981117609,Growth
Japan,2008-04-01,68453,2008,3.3475,39876.3039685725,11.133902657367589,-0.14882946480090276,High decline
Japan,2008-05-01,65245,2008,3.6986,39876.3039685725,11.085904693896348,-0.04799796347124108,Moderate decline
Japan,2008-06-01,76013,2008,3.87125,39876.3039685725,11.238659657272214,0.15275496337586603,Growth
Japan,2008-07-01,75366,2008,3.95825,39876.3039685725,11.230111523915308,-0.008548133356905296,Stable
Japan,2008-08-01,76947,2008,3.3259999999999996,39876.3039685725,11.250872152152262,0.020760628236953238,Growth
Japan,2008-09-01,68895,2008,3.411,39876.3039685725,11.140338885428003,-0.1105332667242589,High decline
Japan,2008-10-01,76535,2008,2.365,39876.3039685725,11.245503431525808,0.10516454609780546,Growth
Japan,2008-11-01,72697,2008,1.8735,39876.3039685725,11.194055397195614,-0.0514480343301944,Moderate decline
Japan,2008-12-01,89215,2008,1.38175,39876.3039685725,11.39880446586553,0.2047490686699156,Growth
Japan,2009-01-01,62018,2009,1.4424,41308.9968370512,11.035179944472429,-0.36362452139310086,High decline
Japan,2009-02-01,58345,2009,1.25475,41308.9968370512,10.974128944240208,-0.06105100023222043,Moderate decline
Japan,2009-03-01,61365,2009,1.2605,41308.9968370512,11.024594919031609,0.05046597479140047,Growth
Japan,2009-04-01,58947,2009,1.38275,41308.9968370512,10.984394014085305,-0.04020090494630324,Moderate decline
Japan,2009-05-01,48805,2009,1.4614,41308.9968370512,10.795588045609065,-0.18880596847623998,High decline
Japan,2009-06-01,53578,2009,1.80425,41308.9968370512,10.88889381504096,0.09330576943189506,Growth
Japan,2009-07-01,69284,2009,1.7222000000000002,41308.9968370512,11.14596927829017,0.25707546324921005,Growth
Japan,2009-08-01,72011,2009,1.88975,41308.9968370512,11.184574164106634,0.03860488581646315,Growth
Japan,2009-09-01,72574,2009,1.75275,41308.9968370512,11.192362009948436,0.0077878458418023655,Stable
Japan,2009-10-01,72524,2009,1.9170000000000005,41308.9968370512,11.1916728205457,-0.0006891894027365453,Stable
Japan,2009-11-01,68673,2009,1.984,41308.9968370512,11.137111387860115,-0.054561432685584776,Moderate decline
Japan,2009-12-01,87539,2009,1.9605,41308.9968370512,11.379839687330314,0.24272829947019936,Growth
Japan,2010-01-01,66201,2010,2.0544,44968.1562349739,11.10045084755119,-0.27938883977912354,High decline
Japan,2010-02-01,65248,2010,1.9915,44968.1562349739,11.085950673374182,-0.014500174177008773,Stable
Japan,2010-03-01,72459,2010,2.10025,44968.1562349739,11.1907761636362,0.1048254902620176,Growth
Japan,2010-04-01,70447,2010,2.2306,44968.1562349739,11.16261593302765,-0.028160230608548886,Moderate decline
Japan,2010-05-01,63175,2010,2.063,44968.1562349739,11.053663932256395,-0.10895200077125544,High decline
Japan,2010-06-01,74139,2010,2.05825,44968.1562349739,11.213696988618075,0.16003305636168008,Growth
Japan,2010-07-01,73313,2010,2.0208,44968.1562349739,11.202493225491926,-0.011203763126149013,Stable
Japan,2010-08-01,76845,2010,2.08825,44968.1562349739,11.249545685041412,0.04705245954948545,Growth
Japan,2010-09-01,69528,2010,2.092,44968.1562349739,11.149484828117297,-0.10006085692411482,High decline
Japan,2010-10-01,72918,2010,2.2364,44968.1562349739,11.197090801098856,0.04760597298155922,Growth
Japan,2010-11-01,85047,2010,2.3209999999999997,44968.1562349739,11.350959323833282,0.15386852273442564,Growth
Japan,2010-12-01,99828,2010,2.444,44968.1562349739,11.511203984071887,0.16024466023860562,Growth
Japan,2011-01-01,79378,2011,2.61475,48760.0789494211,11.28197653075636,-0.22922745331552719,High decline
Japan,2011-02-01,84745,2011,2.832,48760.0789494211,11.347402026452155,0.06542549569579492,Growth
Japan,2011-03-01,77057,2011,3.117,48760.0789494211,11.25230068671898,-0.09510133973317458,Moderate decline
Japan,2011-04-01,49521,2011,3.2442,48760.0789494211,10.810152101015651,-0.44214858570332893,High decline
Japan,2011-05-01,55701,2011,3.08225,48760.0789494211,10.92775337907558,0.11760127805992937,Growth
Japan,2011-06-01,64928,2011,3.0787500000000003,48760.0789494211,11.081034242625542,0.15328086354996096,Growth
Japan,2011-07-01,80328,2011,3.0956,48760.0789494211,11.293873531559273,0.21283928893373094,Growth
Japan,2011-08-01,87108,2011,2.99575,48760.0789494211,11.37490400707284,0.08103047551356823,Growth
Japan,2011-09-01,81037,2011,2.9684,48760.0789494211,11.302661119481185,-0.07224288759165631,Moderate decline
Japan,2011-10-01,77614,2011,2.9625,48760.0789494211,11.25950310227009,-0.0431580172110948,Moderate decline
Japan,2011-11-01,83226,2011,3.0505,48760.0789494211,11.329315077991344,0.06981197572125453,Growth
Japan,2011-12-01,93227,2011,2.8868,48760.0789494211,11.44279265828968,0.11347758029833521,Growth
Japan,2012-01-01,81299,2012,3.0869999999999997,49145.2804308193,11.305888995337254,-0.13690366295242562,High decline
Japan,2012-02-01,84874,2012,3.19175,49145.2804308193,11.348923082759187,0.043034087421933265,Growth
Japan,2012-03-01,92839,2012,3.2552,49145.2804308193,11.438622089111062,0.089699006351875,Growth
Japan,2012-04-01,82811,2012,3.2262500000000003,49145.2804308193,11.324316181791085,-0.11430590731997725,High decline
Japan,2012-05-01,71763,2012,3.01425,49145.2804308193,11.181124301878897,-0.1431918799121874,High decline
Japan,2012-06-01,81870,2012,2.6968,49145.2804308193,11.312887902370495,0.1317636004915972,Growth
Japan,2012-07-01,88922,2012,2.88375,49145.2804308193,11.395514859952945,0.08262695758245009,Growth
Japan,2012-08-01,97740,2012,3.1384,49145.2804308193,11.490066170824146,0.09455131087120172,Growth
Japan,2012-09-01,85586,2012,3.19275,49145.2804308193,11.357276997351976,-0.13278917347217067,High decline
Japan,2012-10-01,86870,2012,3.12975,49145.2804308193,11.372168027253966,0.014891029901990649,Stable
Japan,2012-11-01,92405,2012,2.966,49145.2804308193,11.433936368719857,0.06176834146589094,Growth
Japan,2012-12-01,102105,2012,2.94125,49145.2804308193,11.533756974550162,0.09982060583030439,Growth
Japan,2013-01-01,89487,2013,3.0675,40898.6478964744,11.401848642316294,-0.1319083322338681,High decline
Japan,2013-02-01,95702,2013,3.229,40898.6478964744,11.46899447586426,0.06714583354796666,Growth
Japan,2013-03-01,106254,2013,2.9894000000000003,40898.6478964744,11.573587733136854,0.10459325727259383,Growth
Japan,2013-04-01,94840,2013,2.816,40898.6478964744,11.459946540179342,-0.11364119295751252,High decline
Japan,2013-05-01,83707,2013,2.7242,40898.6478964744,11.33507788499972,-0.12486865517962187,High decline
Japan,2013-06-01,98420,2013,2.7685,40898.6478964744,11.49699931441997,0.16192142942025,Growth
